ANNOTATION_ID,NID,NAME,SPECIES,SEX,AGE_MONTHS,EXEMPLAR_FLAG,IMAGE_QUALITY,IMAGE_YAW
15220,1799,IBEIS_PZ_1526,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
15221,2165,IBEIS_PZ_1892,zebra_plains,Female,adult,0,poor,left,"NNP GZC Car '1PURPLE', Person 'D'"
15222,650,IBEIS_PZ_0377,zebra_plains,Female,adult,1,excellent,left,"NNP GZC Car '1PURPLE', Person 'B'"
11127,329,IBEIS_PZ_0056,zebra_plains,Female,juveniles- two year old,0,good,frontleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11130,772,IBEIS_PZ_0499,zebra_plains,Female,adult,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15229,1971,IBEIS_PZ_1698,zebra_plains,Male,juveniles - one year old,0,ok,frontleft,"NNP GZC Car '1PURPLE', Person 'D'"
10048,-10048,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '6RED', Person 'B'"
11145,2166,IBEIS_PZ_1893,zebra_plains,Female,adult,0,good,frontleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15244,1697,IBEIS_PZ_1424,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'A'"
15245,1715,IBEIS_PZ_1442,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'A'"
11150,1885,IBEIS_PZ_1612,zebra_plains,Male,juveniles - one year old,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11151,770,IBEIS_PZ_0497,zebra_plains,Female,adult,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11156,576,IBEIS_PZ_0303,zebra_plains,Male,adult,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15254,1384,IBEIS_PZ_1111,zebra_plains,Female,adult,0,poor,left,"NNP GZC Car '1PURPLE', Person 'B'"
15255,1574,IBEIS_PZ_1301,zebra_plains,UNKNOWN SEX,infant,0,poor,right,"NNP GZC Car '1PURPLE', Person 'B'"
15258,1971,IBEIS_PZ_1698,zebra_plains,Male,juveniles - one year old,0,good,left,"NNP GZC Car '1PURPLE', Person 'A'"
15260,1799,IBEIS_PZ_1526,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
15273,1489,IBEIS_PZ_1216,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
15278,1697,IBEIS_PZ_1424,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
15279,1384,IBEIS_PZ_1111,zebra_plains,Female,adult,0,poor,left,"NNP GZC Car '1PURPLE', Person 'B'"
15280,883,IBEIS_PZ_0610,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
15282,1548,IBEIS_PZ_1275,zebra_plains,Male,adult,0,good,frontleft,"NNP GZC Car '1PURPLE', Person 'A'"
11188,718,IBEIS_PZ_0445,zebra_plains,Female,adult,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12105,1001,IBEIS_PZ_0728,zebra_plains,UNKNOWN SEX,infant,0,poor,front,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15290,1551,IBEIS_PZ_1278,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
15291,1639,IBEIS_PZ_1366,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
15292,1550,IBEIS_PZ_1277,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
15293,1846,IBEIS_PZ_1573,zebra_plains,Female,juveniles- two year old,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
15296,883,IBEIS_PZ_0610,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
15297,1697,IBEIS_PZ_1424,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
16203,-16203,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '3RED', Person 'B'"
11211,720,IBEIS_PZ_0447,zebra_plains,UNKNOWN SEX,adult,0,poor,frontleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11212,719,IBEIS_PZ_0446,zebra_plains,UNKNOWN SEX,infant,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11232,747,IBEIS_PZ_0474,zebra_plains,Male,adult,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11233,746,IBEIS_PZ_0473,zebra_plains,UNKNOWN SEX,infant,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15332,1501,IBEIS_PZ_1228,zebra_plains,Male,juveniles - one year old,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
15346,950,IBEIS_PZ_0677,zebra_plains,Male,juveniles- two year old,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
15347,1561,IBEIS_PZ_1288,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
15359,1527,IBEIS_PZ_1254,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
15360,717,IBEIS_PZ_0444,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'D'"
15361,361,IBEIS_PZ_0088,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
15365,1384,IBEIS_PZ_1111,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
15366,1540,IBEIS_PZ_1267,zebra_plains,Female,adult,0,poor,frontleft,"NNP GZC Car '1PURPLE', Person 'B'"
15367,1686,IBEIS_PZ_1413,zebra_plains,Male,infant,0,good,frontleft,"NNP GZC Car '1PURPLE', Person 'B'"
11276,727,IBEIS_PZ_0454,zebra_plains,Female,infant,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
9389,-9389,____,giraffe_masai,UNKNOWN NAME,infant,0,junk,back,"NNP GZC Car '13WHITE', Person 'B'"
11280,478,IBEIS_PZ_0205,zebra_plains,Male,adult,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11281,748,IBEIS_PZ_0475,zebra_plains,Female,adult,1,good,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11282,478,IBEIS_PZ_0205,zebra_plains,Male,adult,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11284,471,IBEIS_PZ_0198,zebra_plains,Male,adult,0,junk,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15381,-15381,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
15384,1157,IBEIS_PZ_0884,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '13WHITE', Person 'B'"
15385,-15385,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
15386,-15386,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '13WHITE', Person 'B'"
15387,1157,IBEIS_PZ_0884,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '13WHITE', Person 'B'"
15388,-15388,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
15389,-15389,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
15390,1855,IBEIS_PZ_1582,zebra_plains,UNKNOWN SEX,adult,1,ok,frontleft,"NNP GZC Car '13WHITE', Person 'B'"
15391,-15391,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
15392,-15392,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
15393,1850,IBEIS_PZ_1577,zebra_plains,UNKNOWN SEX,infant,1,ok,frontleft,"NNP GZC Car '13WHITE', Person 'B'"
15397,1820,IBEIS_PZ_1547,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '13WHITE', Person 'B'"
15401,-15401,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '13WHITE', Person 'B'"
15407,-15407,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
15410,1157,IBEIS_PZ_0884,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '13WHITE', Person 'B'"
15411,1837,IBEIS_PZ_1564,zebra_plains,UNKNOWN SEX,adult,1,ok,frontleft,"NNP GZC Car '13WHITE', Person 'A'"
15414,-15414,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'B'"
15415,-15415,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '13WHITE', Person 'B'"
15417,-15417,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
15418,-15418,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '13WHITE', Person 'B'"
15421,1849,IBEIS_PZ_1576,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"NNP GZC Car '13WHITE', Person 'B'"
15422,-15422,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'B'"
15423,-15423,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'B'"
11331,717,IBEIS_PZ_0444,zebra_plains,Male,adult,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15428,-15428,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '13WHITE', Person 'B'"
13494,1121,IBEIS_PZ_0848,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '5WHITE', Person 'A'"
15433,-15433,____,zebra_plains,UNKNOWN NAME,infant,0,good,frontright,"NNP GZC Car '11WHITE', Person 'A'"
15434,1659,IBEIS_PZ_1386,zebra_plains,Female,juveniles - one year old,0,ok,left,"NNP GZC Car '11WHITE', Person 'A'"
13495,1121,IBEIS_PZ_0848,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '5WHITE', Person 'A'"
15439,1688,IBEIS_PZ_1415,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '11WHITE', Person 'A'"
15447,1990,IBEIS_PZ_1717,zebra_plains,Male,adult,1,excellent,left,"NNP GZC Car '11WHITE', Person 'A'"
15449,-15449,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '11WHITE', Person 'A'"
15450,790,IBEIS_PZ_0517,zebra_plains,Male,infant,0,ok,left,"NNP GZC Car '11WHITE', Person 'A'"
15452,1210,IBEIS_PZ_0937,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '11WHITE', Person 'A'"
15454,1210,IBEIS_PZ_0937,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '11WHITE', Person 'A'"
11361,533,IBEIS_PZ_0260,zebra_plains,Male,adult,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13472,1401,IBEIS_PZ_1128,zebra_plains,UNKNOWN SEX,adult,0,junk,left,"NNP GZC Car '5WHITE', Person 'A'"
15468,1826,IBEIS_PZ_1553,zebra_plains,Female,adult,1,excellent,left,"NNP GZC Car '11WHITE', Person 'A'"
15471,1815,IBEIS_PZ_1542,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '11WHITE', Person 'A'"
15477,1278,IBEIS_PZ_1005,zebra_plains,Male,infant,1,excellent,left,"NNP GZC Car '11WHITE', Person 'A'"
15488,1831,IBEIS_PZ_1558,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '11WHITE', Person 'A'"
11393,536,IBEIS_PZ_0263,zebra_plains,Male,adult,0,poor,backleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11394,610,IBEIS_PZ_0337,zebra_plains,Female,adult,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11395,637,IBEIS_PZ_0364,zebra_plains,UNKNOWN SEX,infant,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11396,629,IBEIS_PZ_0356,zebra_plains,UNKNOWN SEX,adult,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15493,1816,IBEIS_PZ_1543,zebra_plains,Male,infant,0,ok,left,"NNP GZC Car '11WHITE', Person 'A'"
15494,-15494,____,zebra_plains,UNKNOWN NAME,infant,0,good,backleft,"NNP GZC Car '11WHITE', Person 'A'"
15507,1832,IBEIS_PZ_1559,zebra_plains,Male,adult,1,ok,left,"NNP GZC Car '11WHITE', Person 'A'"
14701,1539,IBEIS_PZ_1266,zebra_plains,Female,juveniles - one year old,0,poor,left,"NNP GZC Car '1PURPLE', Person 'B'"
11424,618,IBEIS_PZ_0345,zebra_plains,UNKNOWN SEX,adult,0,poor,front,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11425,630,IBEIS_PZ_0357,zebra_plains,Female,adult,0,ok,backleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11427,615,IBEIS_PZ_0342,zebra_plains,Female,juveniles- two year old,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15526,790,IBEIS_PZ_0517,zebra_plains,Male,infant,1,ok,left,"NNP GZC Car '11WHITE', Person 'A'"
15528,2181,IBEIS_PZ_1908,zebra_plains,UNKNOWN SEX,adult,1,excellent,left,"NNP GZC Car '11WHITE', Person 'A'"
9246,-9246,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '9WHITE', Person 'A'"
9415,-9415,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,frontright,"NNP GZC Car '15WHITE', Person 'D'"
12520,1204,IBEIS_PZ_0931,zebra_plains,UNKNOWN SEX,juveniles - one year old,1,ok,left,"NNP GZC Car '1WHITE', Person 'B'"
11456,615,IBEIS_PZ_0342,zebra_plains,Female,juveniles- two year old,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13515,1671,IBEIS_PZ_1398,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
15563,1178,IBEIS_PZ_0905,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '11WHITE', Person 'A'"
15564,1829,IBEIS_PZ_1556,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"NNP GZC Car '11WHITE', Person 'A'"
15565,1833,IBEIS_PZ_1560,zebra_plains,UNKNOWN SEX,infant,1,ok,frontleft,"NNP GZC Car '11WHITE', Person 'A'"
15566,1042,IBEIS_PZ_0769,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '11WHITE', Person 'A'"
11476,677,IBEIS_PZ_0404,zebra_plains,Female,adult,1,excellent,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15577,1657,IBEIS_PZ_1384,zebra_plains,UNKNOWN SEX,adult,0,ok,right,"NNP GZC Car '15WHITE', Person 'C'"
11482,715,IBEIS_PZ_0442,zebra_plains,Male,adult,1,excellent,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15579,-15579,____,zebra_plains,UNKNOWN NAME,infant,0,poor,backleft,"NNP GZC Car '15WHITE', Person 'A'"
15585,792,IBEIS_PZ_0519,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '15WHITE', Person 'C'"
15586,-15586,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '15WHITE', Person 'D'"
15596,1656,IBEIS_PZ_1383,zebra_plains,UNKNOWN SEX,infant,0,ok,right,"NNP GZC Car '15WHITE', Person 'C'"
15597,1658,IBEIS_PZ_1385,zebra_plains,Female,adult,0,good,right,"NNP GZC Car '15WHITE', Person 'A'"
15598,1655,IBEIS_PZ_1382,zebra_plains,Male,adult,0,ok,backleft,"NNP GZC Car '15WHITE', Person 'A'"
11503,712,IBEIS_PZ_0439,zebra_plains,UNKNOWN SEX,adult,1,good,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15601,-15601,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '15WHITE', Person 'D'"
11507,676,IBEIS_PZ_0403,zebra_plains,UNKNOWN SEX,infant,0,good,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11508,676,IBEIS_PZ_0403,zebra_plains,UNKNOWN SEX,infant,1,good,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15605,792,IBEIS_PZ_0519,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '15WHITE', Person 'A'"
15606,1646,IBEIS_PZ_1373,zebra_plains,UNKNOWN SEX,infant,0,ok,right,"NNP GZC Car '15WHITE', Person 'D'"
11511,680,IBEIS_PZ_0407,zebra_plains,Male,adult,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11512,447,IBEIS_PZ_0174,zebra_plains,UNKNOWN SEX,adult,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11514,682,IBEIS_PZ_0409,zebra_plains,Female,adult,0,good,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15612,1645,IBEIS_PZ_1372,zebra_plains,UNKNOWN SEX,adult,0,junk,frontleft,"NNP GZC Car '15WHITE', Person 'D'"
15613,-15613,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '15WHITE', Person 'D'"
11518,684,IBEIS_PZ_0411,zebra_plains,UNKNOWN SEX,infant,1,good,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11520,672,IBEIS_PZ_0399,zebra_plains,Male,infant,0,ok,right,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15624,-15624,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '15WHITE', Person 'A'"
11531,656,IBEIS_PZ_0383,zebra_plains,Female,adult,0,ok,backleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15628,1655,IBEIS_PZ_1382,zebra_plains,Male,adult,0,ok,backleft,"NNP GZC Car '15WHITE', Person 'A'"
15629,1450,IBEIS_PZ_1177,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '15WHITE', Person 'A'"
15630,1651,IBEIS_PZ_1378,zebra_plains,Male,adult,0,ok,backleft,"NNP GZC Car '15WHITE', Person 'A'"
15631,1649,IBEIS_PZ_1376,zebra_plains,UNKNOWN SEX,adult,1,ok,left,"NNP GZC Car '15WHITE', Person 'A'"
15634,317,IBEIS_PZ_0044,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '15WHITE', Person 'A'"
11541,657,IBEIS_PZ_0384,zebra_plains,Female,adult,1,good,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15640,1643,IBEIS_PZ_1370,zebra_plains,Male,adult,0,poor,left,"NNP GZC Car '15WHITE', Person 'D'"
15641,-15641,____,zebra_plains,UNKNOWN NAME,infant,0,poor,frontleft,"NNP GZC Car '15WHITE', Person 'C'"
15578,-15578,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '15WHITE', Person 'C'"
15646,1651,IBEIS_PZ_1378,zebra_plains,Male,adult,0,ok,backleft,"NNP GZC Car '15WHITE', Person 'A'"
15647,1655,IBEIS_PZ_1382,zebra_plains,Male,adult,0,ok,backleft,"NNP GZC Car '15WHITE', Person 'A'"
15648,-15648,____,zebra_plains,UNKNOWN NAME,infant,0,ok,back,"NNP GZC Car '15WHITE', Person 'A'"
11554,646,IBEIS_PZ_0373,zebra_plains,Female,adult,1,ok,frontleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15654,1658,IBEIS_PZ_1385,zebra_plains,Female,adult,0,excellent,right,"NNP GZC Car '15WHITE', Person 'A'"
15655,1648,IBEIS_PZ_1375,zebra_plains,Female,adult,0,excellent,right,"NNP GZC Car '15WHITE', Person 'A'"
18735,-18735,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '2RED', Person 'C'"
15658,792,IBEIS_PZ_0519,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '15WHITE', Person 'C'"
15663,1651,IBEIS_PZ_1378,zebra_plains,Male,adult,0,ok,backleft,"NNP GZC Car '15WHITE', Person 'A'"
15664,1655,IBEIS_PZ_1382,zebra_plains,Male,adult,0,ok,backleft,"NNP GZC Car '15WHITE', Person 'A'"
15666,-15666,____,zebra_plains,UNKNOWN NAME,infant,0,good,back,"NNP GZC Car '15WHITE', Person 'A'"
15667,1770,IBEIS_PZ_1497,zebra_plains,Female,adult,0,ok,backleft,"NNP GZC Car '15WHITE', Person 'A'"
15668,-15668,____,zebra_plains,UNKNOWN NAME,infant,0,ok,back,"NNP GZC Car '15WHITE', Person 'A'"
11575,668,IBEIS_PZ_0395,zebra_plains,Female,juveniles- two year old,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11576,652,IBEIS_PZ_0379,zebra_plains,Female,adult,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15674,1649,IBEIS_PZ_1376,zebra_plains,UNKNOWN SEX,adult,1,ok,left,"NNP GZC Car '15WHITE', Person 'A'"
18314,-18314,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '2RED', Person 'C'"
11589,683,IBEIS_PZ_0410,zebra_plains,Female,infant,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11591,698,IBEIS_PZ_0425,zebra_plains,Male,adult,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11596,667,IBEIS_PZ_0394,zebra_plains,Female,adult,0,ok,backleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10811,371,IBEIS_PZ_0098,zebra_plains,Male,adult,0,ok,frontright,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11844,789,IBEIS_PZ_0516,zebra_plains,Male,adult,0,poor,frontleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11638,534,IBEIS_PZ_0261,zebra_plains,UNKNOWN SEX,infant,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11649,770,IBEIS_PZ_0497,zebra_plains,Female,adult,0,ok,frontleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12663,1146,IBEIS_PZ_0873,zebra_plains,Male,adult,0,ok,frontleft,"NNP GZC Car '1WHITE', Person 'C'"
11653,661,IBEIS_PZ_0388,zebra_plains,Female,juveniles- two year old,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15756,1875,IBEIS_PZ_1602,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '2RED', Person 'C'"
15759,1107,IBEIS_PZ_0834,zebra_plains,Male,infant,0,good,left,"NNP GZC Car '2RED', Person 'C'"
11665,826,IBEIS_PZ_0553,zebra_plains,UNKNOWN SEX,adult,0,poor,frontleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11666,823,IBEIS_PZ_0550,zebra_plains,UNKNOWN SEX,adult,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11667,832,IBEIS_PZ_0559,zebra_plains,Male,adult,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11668,1876,IBEIS_PZ_1603,zebra_plains,Male,adult,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15767,899,IBEIS_PZ_0626,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '2RED', Person 'D'"
15770,-15770,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backright,"NNP GZC Car '2RED', Person 'C'"
15771,868,IBEIS_PZ_0595,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '2RED', Person 'D'"
15772,881,IBEIS_PZ_0608,zebra_plains,Female,juveniles- two year old,0,ok,left,"NNP GZC Car '2RED', Person 'D'"
17649,1028,IBEIS_PZ_0755,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '6RED', Person 'B'"
11688,831,IBEIS_PZ_0558,zebra_plains,Female,adult,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15785,1541,IBEIS_PZ_1268,zebra_plains,Male,adult,0,junk,front,"NNP GZC Car '1PURPLE', Person 'B'"
15786,1535,IBEIS_PZ_1262,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
17372,-17372,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '6RED', Person 'B'"
11695,828,IBEIS_PZ_0555,zebra_plains,Male,infant,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
